entity_type,entity_id,episode_num,episode_title,supporter_id,user_id,npub,name,username,ids,firstseen,lastseen,updated,btc_d7_total,btc_d7_boosts,btc_d7_streams,btc_d7_zaps,btc_d7_purchases,btc_d7_subscriptions,btc_d30_total,btc_d30_boosts,btc_d30_streams,btc_d30_zaps,btc_d30_purchases,btc_d30_subscriptions,btc_m3_total,btc_m3_boosts,btc_m3_streams,btc_m3_zaps,btc_m3_purchases,btc_m3_subscriptions,btc_alltime_total,btc_alltime_boosts,btc_alltime_streams,btc_alltime_zaps,btc_alltime_purchases,btc_alltime_subscriptions,usd_d7_total,usd_d7_boosts,usd_d7_streams,usd_d7_zaps,usd_d7_purchases,usd_d7_subscriptions,usd_d30_total,usd_d30_boosts,usd_d30_streams,usd_d30_zaps,usd_d30_purchases,usd_d30_subscriptions,usd_m3_total,usd_m3_boosts,usd_m3_streams,usd_m3_zaps,usd_m3_purchases,usd_m3_subscriptions,usd_alltime_total,usd_alltime_boosts,usd_alltime_streams,usd_alltime_zaps,usd_alltime_purchases,usd_alltime_subscriptions
EPISODE,9bujoMt5jRPVOwtIZmop,006,Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,1QV35qKH6RCccCZR9Ua2,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,Matthew D,,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-04-09T11:08:23.954Z,2026-04-09T11:08:25.807Z,2026-04-30T00:02:44.681Z,0,0,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,7.13145,7.13145,0,0,0,0,7.131457000000001,7.131457000000001,0,0,0,0,7.131453070000001,7.131453070000001,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,7pDMHsH3ooj8FFwO1QV5,YZpbHCrMRCNz4JiTzmSneMHPjbO2,npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,AliceA,,fountain:vm2GvyEXbSczpOSDHs9w;npub:npub1y3s99smcstupmj0txq3j26s7ue5qynuyjng5xle6jw5jy8jt85tq6kajjt,2026-04-21T16:55:43.867Z,2026-06-26T23:02:49.414Z,2026-07-14T00:02:40.590Z,0,0,0,0,0,0,400,400,0,0,0,0,1372,1372,0,0,0,0,1372,1372,0,0,0,0,0,0,0,0,0,0,0.2474,0.2474,0,0,0,0,1.0046358599999998,1.0046358599999998,0,0,0,0,1.0046310049999998,1.0046310049999998,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,oNVaRS235WL6qyh3MGgV,2Q6XnfNMBlg3t9ZzpwZOiYgCP1r2,npub1a3um269aaf3u5cy37kuykrrrnsg2pyv7za06pxjduv25lq5sdujs2qmdj6,chiefmonkey@fountain.fm,chiefmonkey,fountain:sAkTuYV7FaIGLjuSVykK;npub:npub1a3um269aaf3u5cy37kuykrrrnsg2pyv7za06pxjduv25lq5sdujs2qmdj6,2026-05-06T16:57:23.836Z,2026-05-20T14:55:05.729Z,2026-06-19T00:01:02.697Z,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,1277,0,0,0,1277,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984374924000005,0,0.9984374924000005,0,0,0,0.9984394172000004,0,0.9984394172000004,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,RnXSEYnxrBnJvUaUlJE4,fAaEkZ5rHQRe9fFCyPiCWdONNQq1,npub1zm95kw87nf6gkesg76jedyfejt0u2zgx2fxgxywdxc9ugq3z4w2q4m092t,bit_ish@fountain.fm,bit_ish,fountain:dor7UwNfuBgODLSMLmWT;npub:npub1zm95kw87nf6gkesg76jedyfejt0u2zgx2fxgxywdxc9ugq3z4w2q4m092t,2026-05-06T14:34:58.871Z,2026-05-06T15:24:17.892Z,2026-05-13T00:00:37.592Z,0,0,0,0,0,0,1260,1260,0,0,0,0,1260,1260,0,0,0,0,1260,1260,0,0,0,0,0,0,0,0,0,0,1.02982,1.02982,0,0,0,0,1.029830256,1.029830256,0,0,0,0,1.0298254191,1.0298254191,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,HAMoHAB2vM9c0IIt7mD7,,npub138lktp328xjqvs45zysswzjxu4gxj58uypmlt486nxhek3dry8vsf3zeru,Jordi Llonch Esteve,,npub:npub138lktp328xjqvs45zysswzjxu4gxj58uypmlt486nxhek3dry8vsf3zeru,2026-04-06T14:15:04.049Z,2026-04-06T19:50:44.704Z,2026-04-30T00:02:33.291Z,0,0,0,0,0,0,1210,1210,0,0,0,0,1210,1210,0,0,0,0,1210,1210,0,0,0,0,0,0,0,0,0,0,0.84261,0.84261,0,0,0,0,0.8425989999999999,0.8425989999999999,0,0,0,0,0.8426019999999999,0.8426019999999999,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,xpUa0w95W14tvDsRAj22,,npub1q7why7lw8kq9ufr43ps75ngz3vhx5duqt7xmgklcq3dljqqfjegq2km2vr,tigs,,npub:npub1q7why7lw8kq9ufr43ps75ngz3vhx5duqt7xmgklcq3dljqqfjegq2km2vr,2026-04-03T05:37:59.151Z,2026-04-03T05:38:01.031Z,2026-04-30T00:02:03.982Z,0,0,0,0,0,0,1110,1110,0,0,0,0,1110,1110,0,0,0,0,1110,1110,0,0,0,0,0,0,0,0,0,0,0.74095,0.74095,0,0,0,0,0.7409349999999999,0.7409349999999999,0,0,0,0,0.7409399999999999,0.7409399999999999,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,jHSDqN4ZuC0HnSRxR46U,0m89TaAemjVpT8MmRkS0wamV4t43,npub1zcl7nn05sj6whseudcp84pc5mne7qs3vjvpml0ed46a6ztwyyx9qgpyt2h,jimsiefert,,fountain:bIm5cIpZZIvakU7l94QS;npub:npub1zcl7nn05sj6whseudcp84pc5mne7qs3vjvpml0ed46a6ztwyyx9qgpyt2h,2026-04-06T14:22:18.896Z,2026-04-06T14:22:20.674Z,2026-04-30T00:02:32.483Z,0,0,0,0,0,0,1033,1033,0,0,0,0,1033,1033,0,0,0,0,1033,1033,0,0,0,0,0,0,0,0,0,0,0.71787,0.71787,0,0,0,0,0.7178703342000001,0.7178703342000001,0,0,0,0,0.7178720098,0.7178720098,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,l4tiN2UoijoweDi2sHO9,J8ixLUFnyHP8CRc6XQZgHgW1NAw1,npub16dvms6kppqgnv9k0murxnp8zyap2y6yem5y2f74sm8dgxfdvtj4syj2dq2,Kirk,,fountain:smR8tRn3pm5egdEy1VJl;npub:npub16dvms6kppqgnv9k0murxnp8zyap2y6yem5y2f74sm8dgxfdvtj4syj2dq2,2026-02-04T12:27:18.922Z,2026-02-04T12:27:20.078Z,2026-02-21T00:04:00.080Z,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0.75947,0.75947,0,0,0,0,0.7594717,0.7594717,0,0,0,0,0.7594722660000001,0.7594722660000001,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,Bu5yZeCVovHggyWMYZdb,pfv8tjTV8ZPmtISX0QulmsyVXRK2,npub1yanyn2d7862md22tl9qrufgt2l8thn0ejdxklec5mpasjveagpxs7qsnkl,pookspalace@fountain.fm,pookspalace,fountain:MY1UmVac0xtKDRwKoikm;npub:npub1yanyn2d7862md22tl9qrufgt2l8thn0ejdxklec5mpasjveagpxs7qsnkl,2026-04-27T12:49:43.781Z,2026-06-10T21:57:24.447Z,2026-07-10T00:00:59.907Z,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948261499999999,0.6948261499999999,0,0,0,0,0.6948291915,0.6948291915,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,85JcLJEgkJKQ8fSj0PmD,tt6HXj4q9hMw1oXP8qLDaFfwAVg1,npub1juxh95vxasvfr959hkug7rwzje60sw3k7cegrerhktnd97s7yvms0yd0je,Digital Nomad,,fountain:zJZ7ZzNzlRHfYam6sIpE;npub:npub1juxh95vxasvfr959hkug7rwzje60sw3k7cegrerhktnd97s7yvms0yd0je,2026-02-15T17:45:36.133Z,2026-02-15T17:45:42.722Z,2026-02-21T00:00:40.481Z,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0.68842,0.68842,0,0,0,0,0.68842,0.68842,0,0,0,0,0.6884171,0.6884171,0,0,0,0,0.688418758,0.688418758,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,HaCvpLJhSBYIozLc6fQ7,4jdfdPwntZf9GOpHKbYzTdMGsK32,npub1h2hy9wpjtq9czvl6eghnudxutz03dtrvj758tje4dyhzupuyajesacyjp0,BitcoinJim,,fountain:z8CeutUabC392WrjXENr;npub:npub1h2hy9wpjtq9czvl6eghnudxutz03dtrvj758tje4dyhzupuyajesacyjp0,2026-03-30T00:26:13.991Z,2026-03-30T00:26:15.179Z,2026-04-29T00:02:00.196Z,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6650164179,0.6650164179,0,0,0,0,0.6650127759000001,0.6650127759000001,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,p3bW8gdxpYXRNB7je4Za,,,Anonymous,,uuid:1c278098-2382-4667-ae7b-fffc3a053e3e,2026-02-07T23:11:49.996Z,2026-02-07T23:11:50.072Z,2026-02-21T00:04:41.274Z,0,0,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,0,0,0,0,0,0,0.67548,0.67548,0,0,0,0,0.675477,0.675477,0,0,0,0,0.67548,0.67548,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,DSIUbcog0fdK0FFeWMPz,,,Anonymous,,uuid:046395c4-dd3a-4b32-8b34-f6eac316fb92,2026-02-09T14:44:00.081Z,2026-02-09T14:44:00.146Z,2026-02-21T00:05:05.680Z,0,0,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,0,0,0,0,0,0,0.67982,0.67982,0,0,0,0,0.679823,0.679823,0,0,0,0,0.67982,0.67982,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,C9Ihdgh7Ww3VHsMeqHFg,,,Anonymous,,uuid:99af1c4a-a513-4396-b8ad-ec6b8eafa25c,2026-02-10T16:50:40.137Z,2026-02-10T16:50:40.229Z,2026-02-21T00:05:13.081Z,0,0,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,0,0,0,0,0,0,0.67999,0.67999,0,0,0,0,0.679989,0.679989,0,0,0,0,0.67999,0.67999,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,BAM2APyWHDaOhglZ7SAH,,,Anonymous,,uuid:9fc8bbed-aa8e-4ae8-a459-c5469fb8c55c,2026-03-24T02:21:02.389Z,2026-03-24T02:21:02.472Z,2026-04-23T00:02:04.088Z,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,0,0,0,980,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690819,0.690819,0,0,0,0,0.69082,0.69082,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,11pYWJfEbE8K9rCd1q8o,9sKOdEW7XZYQKhukQPsJjOImsJo2,npub13v5w9ylsdahkfggkaa6ya2qardpfsgt8r45n5j27c6j8en8g3nrqsacqpv,palmeyera@fountain.fm,palmeyera,fountain:CbpehmvKqug5aJfTp4Ax;npub:npub13v5w9ylsdahkfggkaa6ya2qardpfsgt8r45n5j27c6j8en8g3nrqsacqpv,2026-05-11T23:52:03.964Z,2026-05-27T20:16:47.673Z,2026-06-24T00:01:54.897Z,0,0,0,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634166,0.634166,0,0,0,0,0.634169,0.634169,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,rT9BAibzU84yuwFEeLct,,,Sir Spencer,,uuid:f1c4c49c-56f1-4b81-a654-b1af22fc0a39,2026-05-02T20:24:38.737Z,2026-05-02T20:24:38.804Z,2026-05-09T00:00:28.378Z,0,0,0,0,0,0,799,799,0,0,0,0,799,799,0,0,0,0,799,799,0,0,0,0,0,0,0,0,0,0,0.6267,0.6267,0,0,0,0,0.6266963691,0.6266963691,0,0,0,0,0.6267,0.6267,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,jV2sZtesl2YlzqtvPGKd,,,Anonymous,,uuid:fcaff4a4-b42c-4ec4-8830-bca588d19cc9,2026-04-27T03:33:43.862Z,2026-04-27T03:33:43.943Z,2026-04-30T00:01:08.385Z,700,700,0,0,0,0,700,700,0,0,0,0,700,700,0,0,0,0,700,700,0,0,0,0,0.55479,0.55479,0,0,0,0,0.55479,0.55479,0,0,0,0,0.554792,0.554792,0,0,0,0,0.55479,0.55479,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,TaQkEs7AoBaglWZhsE0j,,,Anonymous,,uuid:967fdf64-7c41-4fac-afcc-a823095d1612,2026-04-27T03:33:45.109Z,2026-04-27T03:33:45.228Z,2026-04-30T00:01:08.387Z,700,700,0,0,0,0,700,700,0,0,0,0,700,700,0,0,0,0,700,700,0,0,0,0,0.55479,0.55479,0,0,0,0,0.55479,0.55479,0,0,0,0,0.554792,0.554792,0,0,0,0,0.55479,0.55479,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,CTxyn2RfHKfHtzNG89b9,Qs9sjkFT2UT7zDrz9alFG3dszGf1,,behybr@fountain.fm,,fountain:5yiQ6dmJpCUGbgOeryJB,2026-02-16T23:52:18.803Z,2026-06-21T13:47:05.794Z,2026-07-14T00:02:04.796Z,0,0,0,0,0,0,440,0,440,0,0,0,516,0,516,0,0,0,516,0,516,0,0,0,0,0,0,0,0,0,0.2816,0,0.2816,0,0,0,0.3379450772000001,0,0.3379450772000001,0,0,0,0.33794661990000013,0,0.33794661990000013,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,vkH3q2aTywgQHog6sGX7,gIqw0IZfkFPox30SHBAFJthcY5I2,npub1a0fd3th0skvdcgq2lgjaffpadeuujj7yte9dxvg8relyqgyvthesd59wqc,Travellight,,fountain:34jFYbQiiEJVmqOEN7Vs;npub:npub1a0fd3th0skvdcgq2lgjaffpadeuujj7yte9dxvg8relyqgyvthesd59wqc,2026-04-23T04:02:18.971Z,2026-04-23T04:02:29.468Z,2026-04-30T00:00:25.478Z,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0.38876,0.38876,0,0,0,0,0.38875220000000005,0.38875220000000005,0,0,0,0,0.388753974,0.388753974,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,GRW5yZHf5GJgnN38kIDD,,,Anonymous,,uuid:fe218cd9-09c9-4d20-a47d-1468db1baec2,2026-03-19T10:20:38.726Z,2026-03-19T10:20:38.804Z,2026-04-18T00:01:49.979Z,0,0,0,0,0,0,0,0,0,0,0,0,490,490,0,0,0,0,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345291,0.345291,0,0,0,0,0.34529,0.34529,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,u9F2wzS5D7W5gu2mEY2k,nxFBUwqyhWZAROPdJJbmF3C3vlg1,npub10xvczstpwsljy7gqd2cselvrh5e6mlerep09m8gff87avru0ryqsg2g437,ericfj@fountain.fm,ericfj,fountain:6srzk2YmkdPvvbpE4Olt;npub:npub10xvczstpwsljy7gqd2cselvrh5e6mlerep09m8gff87avru0ryqsg2g437,2026-07-02T23:06:02.319Z,2026-07-02T23:17:24.981Z,2026-07-14T00:03:12.893Z,0,0,0,0,0,0,396,0,396,0,0,0,396,0,396,0,0,0,396,0,396,0,0,0,0,0,0,0,0,0,0.24265,0,0.24265,0,0,0,0.24270866509999986,0,0.24270866509999986,0,0,0,0.24270802104999986,0,0.24270802104999986,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,pUpT6BuAERj1rEsIUl16,,,Anonymous,,uuid:7e1647c6-8fdf-47a7-8429-f5b6e8d5d654,2026-04-27T03:33:56.251Z,2026-04-27T03:33:56.316Z,2026-04-30T00:01:08.683Z,339,339,0,0,0,0,339,339,0,0,0,0,339,339,0,0,0,0,339,339,0,0,0,0,0.26868,0.26868,0,0,0,0,0.26868,0.26868,0,0,0,0,0.268678,0.268678,0,0,0,0,0.26868,0.26868,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,4MqjYdiWRIzSDc5oVBxL,,,Anonymous,,uuid:ab498486-2f14-487d-a0d7-12bea79b7d2d,2026-04-27T03:33:53.868Z,2026-04-27T03:33:53.935Z,2026-04-30T00:01:08.684Z,339,339,0,0,0,0,339,339,0,0,0,0,339,339,0,0,0,0,339,339,0,0,0,0,0.26868,0.26868,0,0,0,0,0.26868,0.26868,0,0,0,0,0.268678,0.268678,0,0,0,0,0.26868,0.26868,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,QfhDOC5JgqgkU8IPx2np,,npub1n3ejxm6kt6ush4rgrs57hvkecxuqunscfndlsntd5apwnyr8pjmqrme7su,𝕳𝖊𝖓𝖗𝖎𝐤 𝕱𝖑𝐲𝖒𝖆𝖓,,npub:npub1n3ejxm6kt6ush4rgrs57hvkecxuqunscfndlsntd5apwnyr8pjmqrme7su,2026-05-28T02:01:15.458Z,2026-05-28T02:01:18.497Z,2026-06-27T00:01:25.903Z,0,0,0,0,0,0,0,0,0,0,0,0,334,334,0,0,0,0,334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247996,0.247996,0,0,0,0,0.248001,0.248001,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,3U235dMWuQIYRlesremE,,,Anonymous,,uuid:ab3c715b-e9f2-4afe-953c-e9c342672ffa,2026-04-23T21:14:54.964Z,2026-04-23T21:14:55.042Z,2026-04-30T00:00:28.280Z,0,0,0,0,0,0,300,300,0,0,0,0,300,300,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0.23369,0.23369,0,0,0,0,0.233691,0.233691,0,0,0,0,0.23369,0.23369,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,ahyA056z9sQtb7DlNr3e,Mf2yRoWaW2ZS4n7pdI5y3oaRlZC3,npub1jr525zmjjg5y99y2kx3r4cwzfcq98ke4kqeh5zpkveyt3gnnfk6sjvxjzt,Piez,,fountain:xqXqo83Km5FCYBQBQoN4;npub:npub1jr525zmjjg5y99y2kx3r4cwzfcq98ke4kqeh5zpkveyt3gnnfk6sjvxjzt,2026-02-04T12:54:51.449Z,2026-03-05T15:05:57.612Z,2026-04-04T00:01:34.190Z,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794793968,0.1794793968,0,0,0,0,0.1794788352,0.1794788352,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,2AUMvHC8vUICTxfEN0MU,Lj0EjzOLnZOf7nNR9OxSwjcAGgO2,npub1cmwm5hhrm3jp4fd3hz9lakz7eejxz5aan4vcsekyzgk7lwwppfesksfaad,Cody,,fountain:dPSrC4Xdb5MuJCwsz4oU;npub:npub1cmwm5hhrm3jp4fd3hz9lakz7eejxz5aan4vcsekyzgk7lwwppfesksfaad,2026-03-31T13:56:13.972Z,2026-03-31T15:20:39.435Z,2026-04-30T00:01:54.893Z,0,0,0,0,0,0,0,0,0,0,0,0,242,0,242,0,0,0,242,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16320625749999995,0,0.16320625749999995,0,0,0,0.16321106149999995,0,0.16321106149999995,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,p8wbW9it9NQdH7YjABDs,,npub10hapemlpfhemcx5wrmdld07xswr8q4p42vexp0xqtfh94vhg5n0qt6k0u6,Nostr Value Pack,,npub:npub10hapemlpfhemcx5wrmdld07xswr8q4p42vexp0xqtfh94vhg5n0qt6k0u6,2026-05-17T17:37:39.432Z,2026-05-17T17:37:49.910Z,2026-05-19T00:01:55.281Z,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0.17226,0.17226,0,0,0,0,0.17226,0.17226,0,0,0,0,0.172256,0.172256,0,0,0,0,0.172257,0.172257,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,L2Eqdd1cnmVA25NC2OH7,j2Y42rBvWqT4Ohozh5UAsDjUnqx2,npub1va3773umzrydk4vd0q2xsnjg8qrsym7up9j9agnzcxd8u398wulq6kpxey,TamtamBam,,fountain:2HAZEJWxuK2tvudg5qts;npub:npub1va3773umzrydk4vd0q2xsnjg8qrsym7up9j9agnzcxd8u398wulq6kpxey,2026-02-08T13:42:33.901Z,2026-02-08T13:42:35.017Z,2026-02-21T00:05:01.675Z,0,0,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0.15728,0.15728,0,0,0,0,0.15727252839999997,0.15727252839999997,0,0,0,0,0.15727596679999997,0.15727596679999997,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,eow4pALCxOqmRobEVRSO,eum6WesavrMEFELO6uBAZTOHTfz1,npub1wurnmeal9cjegaqewyh3pv0l0c7rf3n7sa6tanafe6hz2qgdemdsfyh7qn,Trent Dudenhoeffer,,fountain:72b95emOZybnaQ1OgY3U;npub:npub1wurnmeal9cjegaqewyh3pv0l0c7rf3n7sa6tanafe6hz2qgdemdsfyh7qn,2026-02-08T18:30:13.824Z,2026-02-08T18:47:04.389Z,2026-02-21T00:05:03.279Z,0,0,0,0,0,0,220,0,220,0,0,0,220,0,220,0,0,0,220,0,220,0,0,0,0,0,0,0,0,0,0.1565,0,0.1565,0,0,0,0.15652149810000002,0,0.15652149810000002,0,0,0,0.1565222196,0,0.1565222196,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,tdGQDt72yKF7CLhw9Rmr,xO3trbFGHsd54xj9SsKFmOVamT92,npub15a30crwfalkcqrsqu8nyllyykzwcapx7ahujfps8pj6hkm6s4u2s0uzq93,Nick Malster,,fountain:GPKmQyus9sgXgPa1TrvD;npub:npub15a30crwfalkcqrsqu8nyllyykzwcapx7ahujfps8pj6hkm6s4u2s0uzq93,2026-02-04T12:18:43.965Z,2026-02-04T12:18:45.136Z,2026-02-21T00:04:00.482Z,0,0,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0.15965,0.15965,0,0,0,0,0.159652605,0.159652605,0,0,0,0,0.159651603,0.159651603,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,v9Dz786ogz5SvetkKvbR,,,Anonymous,,uuid:5e1b331b-025f-4c4a-ab9a-6bd0f6fa7202,2026-02-16T23:10:18.849Z,2026-02-16T23:10:18.916Z,2026-02-21T00:00:48.383Z,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0.1374,0.1374,0,0,0,0,0.1374,0.1374,0,0,0,0,0.137403,0.137403,0,0,0,0,0.1374,0.1374,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,u8ZrTiySqvvJlJerudkO,tQyTbxhnzWSjLzuh7OTOS3pQ3bM2,npub15rp8pt5u4r8m5yavdceuzsr8zcah0jtwwpfu2nmp22ss3yjawn3qhtdruw,Pyrohawk,,fountain:fCuRlcuK2Z6tfc8y7ueW;npub:npub15rp8pt5u4r8m5yavdceuzsr8zcah0jtwwpfu2nmp22ss3yjawn3qhtdruw,2026-04-11T03:00:28.949Z,2026-06-18T16:14:16.583Z,2026-07-14T00:01:37.693Z,0,0,0,0,0,0,100,100,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.06263,0.06263,0,0,0,0,0.13562246833333336,0.13562246833333336,0,0,0,0,0.13562272933333336,0.13562272933333336,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,eHqLe2Hc2xprMxtKfVEU,,,Anonymous,,uuid:06881f47-fbd1-4f85-9361-0824b5234aa9,2026-02-09T17:09:28.737Z,2026-02-09T17:09:28.807Z,2026-02-21T00:05:07.387Z,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.13997,0.13997,0,0,0,0,0.139973,0.139973,0,0,0,0,0.13997,0.13997,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,cR6RSV2FXzlFZuRBy8D0,,,Anonymous,,uuid:e495e3a1-43e0-414e-ab6b-2d9d944dce07,2026-04-15T20:33:33.891Z,2026-04-15T20:33:33.980Z,2026-04-30T00:03:48.886Z,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.14982,0.14982,0,0,0,0,0.149819,0.149819,0,0,0,0,0.14982,0.14982,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,b81AXLE2jFOgxMOaPLTw,,,Anonymous,,uuid:16bf85f6-87a8-477d-8705-628d64a6c58b,2026-02-10T16:55:18.867Z,2026-02-10T16:55:18.937Z,2026-02-21T00:05:13.478Z,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0.13873,0.13873,0,0,0,0,0.138725,0.138725,0,0,0,0,0.13873,0.13873,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,LZtS980AhBhGkMo4uuNo,YZRMChO9WbYBkMzwkTJzNSXLj0y1,npub1uu05m8nl7hcns53g7tpzqalnncnpzx9vf70435s46ykfjtlrwmmqk47qum,PoWplease,,fountain:0FhKx1GuleuK6kng9qgM;npub:npub1uu05m8nl7hcns53g7tpzqalnncnpzx9vf70435s46ykfjtlrwmmqk47qum,2026-04-08T20:30:28.879Z,2026-04-17T14:08:34.483Z,2026-04-30T00:03:55.282Z,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148722,0.148722,0,0,0,0,0.148722,0.148722,0,0,0,0
SHOW,Q48WBr6nT3mrbwMZ8ydY,,,0qblMdgk2hmpbuGvhmG5,,,Anonymous,,uuid:4050b01f-2143-4596-973f-ec73c36985d7,2026-02-24T01:24:58.842Z,2026-02-24T01:24:58.937Z,2026-03-26T00:02:08.484Z,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128475,0.128475,0,0,0,0,0.12848,0.12848,0,0,0,0
